season,week,away_team,home_team,spread,spread_favorite,spread_line,total,away_score,home_score,winner,game_date,source,away_team_win,home_field_advantage,division_game,conference_game,early_season,late_season,playoffs
2023,9,DAL,LAR,3.0,home,-3.0,58.0,24,23,away,2023-09-09,sample_data,1,1,0,1,0,0,0
2023,9,DET,MIN,2.5,away,2.5,38.0,33,20,away,2023-09-09,sample_data,1,1,1,1,0,0,0
2023,9,PHI,WAS,2.0,home,-2.0,35.0,34,32,away,2023-09-09,sample_data,1,1,1,1,0,0,0
2023,9,JAX,IND,3.0,away,3.0,61.5,20,19,away,2023-09-09,sample_data,1,1,1,1,0,0,0
2023,9,TEN,TB,1.5,home,-1.5,39.5,18,6,away,2023-09-09,sample_data,1,1,0,0,0,0,0
2023,9,LAC,CHI,8.5,home,-8.5,35.0,18,24,home,2023-09-09,sample_data,0,1,0,0,0,0,0
2023,10,SEA,BAL,4.0,away,4.0,45.5,19,11,away,2023-09-10,sample_data,1,1,0,0,0,0,0
2023,10,CLE,IND,6.5,home,-6.5,47.0,16,20,home,2023-09-10,sample_data,0,1,0,1,0,0,0
2023,10,LAR,MIA,4.5,home,-4.5,48.0,22,23,home,2023-09-10,sample_data,0,1,0,0,0,0,0
2023,10,PHI,MIN,4.0,home,-4.0,37.0,17,18,home,2023-09-10,sample_data,0,1,0,1,0,0,0
2023,10,NYG,NO,6.5,home,-6.5,40.5,24,28,home,2023-09-10,sample_data,0,1,0,1,0,0,0
2023,10,JAX,GB,3.5,away,3.5,55.0,18,13,away,2023-09-10,sample_data,1,1,0,0,0,0,0
2023,10,CHI,CAR,2.5,home,-2.5,41.0,30,23,away,2023-09-10,sample_data,1,1,0,1,0,0,0
2023,10,LAC,DAL,2.0,home,-2.0,52.5,21,30,home,2023-09-10,sample_data,0,1,0,0,0,0,0
2023,10,CIN,BUF,7.0,home,-7.0,41.0,10,20,home,2023-09-10,sample_data,0,1,0,1,0,0,0
2023,10,HOU,WAS,2.5,away,2.5,45.0,21,27,home,2023-09-10,sample_data,0,1,0,0,0,0,0
2023,10,NE,DEN,3.5,home,-3.5,56.5,26,20,away,2023-09-10,sample_data,1,1,0,1,0,0,0
2023,10,ARI,DET,4.5,home,-4.5,50.5,13,23,home,2023-09-10,sample_data,0,1,0,1,0,0,0
2023,10,NYJ,PIT,6.0,home,-6.0,47.0,26,27,home,2023-09-10,sample_data,0,1,0,1,0,0,0
2023,10,LV,SF,1.5,home,-1.5,40.0,19,27,home,2023-09-10,sample_data,0,1,0,0,0,0,0
2023,10,KC,TEN,3.0,home,-3.0,49.0,31,23,away,2023-09-10,sample_data,1,1,0,1,0,0,0
2023,10,ATL,TB,4.5,home,-4.5,45.5,16,20,home,2023-09-10,sample_data,0,1,1,1,0,0,0
2023,11,CIN,KC,2.0,home,-2.0,46.5,16,25,home,2023-09-11,sample_data,0,1,0,1,0,0,0
2023,11,DET,PHI,2.0,away,2.0,35.0,24,14,away,2023-09-11,sample_data,1,1,0,1,0,0,0
2023,11,ARI,DAL,2.0,home,-2.0,42.5,33,20,away,2023-09-11,sample_data,1,1,0,1,0,0,0
2023,11,JAX,HOU,5.0,home,-5.0,50.5,20,28,home,2023-09-11,sample_data,0,1,1,1,0,0,0
2023,11,CLE,LAR,8.5,home,-8.5,49.5,15,24,home,2023-09-11,sample_data,0,1,0,0,0,0,0
2023,11,CAR,PIT,4.5,home,-4.5,49.0,12,25,home,2023-09-11,sample_data,0,1,0,0,0,0,0
2023,11,ATL,DEN,3.0,home,-3.0,37.0,26,31,home,2023-09-11,sample_data,0,1,0,0,0,0,0
2023,11,BAL,IND,1.5,home,-1.5,48.0,30,34,home,2023-09-11,sample_data,0,1,0,1,0,0,0
2023,11,LV,SEA,6.0,home,-6.0,36.0,15,18,home,2023-09-11,sample_data,0,1,0,0,0,0,0
2023,11,TB,MIA,1.0,away,1.0,52.0,28,21,away,2023-09-11,sample_data,1,1,0,0,0,0,0
2023,11,BUF,CHI,4.5,away,4.5,40.5,32,19,away,2023-09-11,sample_data,1,1,0,0,0,0,0
2023,11,NO,SF,2.0,away,2.0,48.0,24,26,home,2023-09-11,sample_data,0,1,0,1,0,0,0
2023,11,WAS,NYG,3.5,home,-3.5,52.0,19,28,home,2023-09-11,sample_data,0,1,1,1,0,0,0
2023,11,GB,MIN,4.0,away,4.0,48.0,23,19,away,2023-09-11,sample_data,1,1,1,1,0,0,0
2023,11,NE,TEN,5.5,home,-5.5,42.5,18,20,home,2023-09-11,sample_data,0,1,0,1,0,0,0
2023,11,LAC,NYJ,5.5,away,5.5,37.5,28,17,away,2023-09-11,sample_data,1,1,0,1,0,0,0
2023,12,BAL,ARI,0.5,away,0.5,58.5,9,20,home,2023-09-12,sample_data,0,1,0,0,0,0,0
2023,12,PIT,TEN,7.0,home,-7.0,42.5,19,29,home,2023-09-12,sample_data,0,1,0,1,0,0,0
2023,12,IND,CIN,0.5,home,-0.5,47.5,33,24,away,2023-09-12,sample_data,1,1,0,1,0,0,0
2023,12,LV,NYG,1.5,home,-1.5,37.5,33,25,away,2023-09-12,sample_data,1,1,0,0,0,0,0
2023,12,GB,TB,6.5,home,-6.5,53.0,15,20,home,2023-09-12,sample_data,0,1,0,1,0,0,0
2023,12,WAS,CHI,1.0,home,-1.0,42.0,18,6,away,2023-09-12,sample_data,1,1,0,1,0,0,0
2023,12,DAL,BUF,2.0,home,-2.0,45.5,25,31,home,2023-09-12,sample_data,0,1,0,0,0,0,0
2023,12,ATL,MIN,6.5,home,-6.5,39.0,17,22,home,2023-09-12,sample_data,0,1,0,1,0,0,0
2023,12,NYJ,CAR,1.0,away,1.0,35.0,19,11,away,2023-09-12,sample_data,1,1,0,0,0,0,0
2023,12,NE,SEA,4.5,home,-4.5,56.5,17,11,away,2023-09-12,sample_data,1,1,0,0,0,0,0
2023,12,MIA,SF,4.0,home,-4.0,40.5,18,29,home,2023-09-12,sample_data,0,1,0,0,0,0,0
2023,12,HOU,KC,3.5,home,-3.5,40.5,10,21,home,2023-09-12,sample_data,0,1,0,1,0,0,0
2023,12,DEN,DET,5.0,home,-5.0,41.0,34,30,away,2023-09-12,sample_data,1,1,0,0,0,0,0
2023,12,LAR,JAX,9.5,home,-9.5,46.5,5,18,home,2023-09-12,sample_data,0,1,0,0,0,0,0
2023,12,CLE,PHI,3.0,home,-3.0,36.5,26,29,home,2023-09-12,sample_data,0,1,0,0,0,0,0
2023,12,NO,LAC,2.0,home,-2.0,40.5,23,25,home,2023-09-12,sample_data,0,1,0,0,0,0,0
2023,13,SEA,HOU,2.0,away,2.0,45.5,21,33,home,2023-09-13,sample_data,0,1,0,0,0,0,0
2023,13,ARI,TB,3.5,home,-3.5,40.5,32,34,home,2023-09-13,sample_data,0,1,0,1,0,0,0
2023,13,MIA,NE,1.5,home,-1.5,35.0,11,17,home,2023-09-13,sample_data,0,1,1,1,0,0,0
2023,13,CHI,KC,8.5,home,-8.5,42.0,16,18,home,2023-09-13,sample_data,0,1,0,0,0,0,0
2023,13,SF,LAR,1.0,home,-1.0,48.5,14,18,home,2023-09-13,sample_data,0,1,1,1,0,0,0
2023,13,BUF,JAX,1.5,away,1.5,49.5,28,20,away,2023-09-13,sample_data,1,1,0,1,0,0,0
2023,13,BAL,MIN,3.0,home,-3.0,55.5,18,21,home,2023-09-13,sample_data,0,1,0,0,0,0,0
2023,13,CIN,LV,2.5,away,2.5,37.5,18,5,away,2023-09-13,sample_data,1,1,0,1,0,0,0
2023,13,ATL,PHI,2.0,home,-2.0,47.5,12,24,home,2023-09-13,sample_data,0,1,0,1,0,0,0
2023,13,DET,GB,5.5,home,-5.5,43.0,20,31,home,2023-09-13,sample_data,0,1,1,1,0,0,0
2023,13,DEN,NO,5.5,home,-5.5,39.0,15,19,home,2023-09-13,sample_data,0,1,0,0,0,0,0
2023,13,DAL,LAC,2.5,home,-2.5,53.0,21,33,home,2023-09-13,sample_data,0,1,0,0,0,0,0
2023,13,NYG,WAS,3.0,away,3.0,41.0,18,10,away,2023-09-13,sample_data,1,1,1,1,0,0,0
2023,13,CLE,TEN,3.5,home,-3.5,44.5,32,34,home,2023-09-13,sample_data,0,1,0,1,0,0,0
2023,13,NYJ,IND,3.0,home,-3.0,50.5,22,13,away,2023-09-13,sample_data,1,1,0,1,0,0,0
2023,13,CAR,PIT,2.0,home,-2.0,41.0,21,33,home,2023-09-13,sample_data,0,1,0,0,0,0,0
2023,14,WAS,TEN,4.5,home,-4.5,47.5,15,17,home,2023-09-14,sample_data,0,1,0,0,0,0,0
2023,14,ARI,CAR,8.5,home,-8.5,45.0,25,29,home,2023-09-14,sample_data,0,1,0,1,0,0,0
2023,14,TB,MIA,2.5,away,2.5,50.0,27,28,home,2023-09-14,sample_data,0,1,0,0,0,0,0
2023,14,SF,CLE,4.0,home,-4.0,50.0,23,25,home,2023-09-14,sample_data,0,1,0,0,0,0,0
2023,14,DET,PIT,6.0,home,-6.0,42.5,28,32,home,2023-09-14,sample_data,0,1,0,0,0,0,0
2023,14,MIN,NYJ,10.0,home,-10.0,47.5,13,25,home,2023-09-14,sample_data,0,1,0,0,0,0,0
2023,14,LAR,NYG,3.5,home,-3.5,38.5,28,26,away,2023-09-14,sample_data,1,1,0,1,0,0,0
2023,14,KC,BAL,4.5,home,-4.5,35.0,23,26,home,2023-09-14,sample_data,0,1,0,1,0,0,0
2023,14,GB,PHI,3.0,home,-3.0,51.0,21,17,away,2023-09-14,sample_data,1,1,0,1,0,0,0
2023,14,NE,DEN,6.0,home,-6.0,49.0,33,34,home,2023-09-14,sample_data,0,1,0,1,0,0,0
2023,14,LV,ATL,6.5,home,-6.5,44.0,29,31,home,2023-09-14,sample_data,0,1,0,0,0,0,0
2023,14,BUF,SEA,5.0,home,-5.0,51.5,28,25,away,2023-09-14,sample_data,1,1,0,0,0,0,0
2023,14,CIN,JAX,9.5,home,-9.5,40.5,25,32,home,2023-09-14,sample_data,0,1,0,1,0,0,0
2023,14,CHI,NO,2.5,away,2.5,53.0,21,16,away,2023-09-14,sample_data,1,1,0,1,0,0,0
2023,14,HOU,IND,0.0,pick,0.0,43.5,23,14,away,2023-09-14,sample_data,1,1,1,1,0,0,0
2023,15,ATL,TB,0.5,away,0.5,46.0,18,15,away,2023-09-15,sample_data,1,1,1,1,0,1,0
2023,15,MIA,SF,6.5,home,-6.5,41.5,31,20,away,2023-09-15,sample_data,1,1,0,0,0,1,0
2023,15,LAC,PIT,2.5,home,-2.5,50.5,14,26,home,2023-09-15,sample_data,0,1,0,1,0,1,0
2023,15,CLE,LV,7.5,home,-7.5,48.5,22,27,home,2023-09-15,sample_data,0,1,0,1,0,1,0
2023,15,TEN,IND,3.5,home,-3.5,35.0,28,20,away,2023-09-15,sample_data,1,1,1,1,0,1,0
2023,15,NO,DET,4.5,home,-4.5,43.0,9,18,home,2023-09-15,sample_data,0,1,0,1,0,1,0
2023,15,BUF,CAR,5.5,home,-5.5,45.0,13,19,home,2023-09-15,sample_data,0,1,0,0,0,1,0
2023,15,DEN,JAX,0.5,away,0.5,39.0,27,25,away,2023-09-15,sample_data,1,1,0,1,0,1,0
2023,15,HOU,KC,2.0,away,2.0,47.5,28,22,away,2023-09-15,sample_data,1,1,0,1,0,1,0
2023,15,LAR,NYG,0.5,away,0.5,48.0,17,10,away,2023-09-15,sample_data,1,1,0,1,0,1,0
2023,15,BAL,CIN,0.5,away,0.5,56.0,31,29,away,2023-09-15,sample_data,1,1,1,1,0,1,0
2023,15,ARI,PHI,2.5,home,-2.5,48.5,33,21,away,2023-09-15,sample_data,1,1,0,1,0,1,0
2023,15,DAL,WAS,3.0,home,-3.0,43.0,17,14,away,2023-09-15,sample_data,1,1,1,1,0,1,0
2023,15,GB,NE,10.5,home,-10.5,38.5,24,25,home,2023-09-15,sample_data,0,1,0,0,0,1,0
2023,15,SEA,MIN,6.5,home,-6.5,43.0,20,29,home,2023-09-15,sample_data,0,1,0,1,0,1,0
2023,15,NYJ,CHI,0.0,pick,0.0,50.0,29,18,away,2023-09-15,sample_data,1,1,0,0,0,1,0
2023,16,NE,NYJ,3.0,away,3.0,39.0,31,30,away,2023-09-16,sample_data,1,1,1,1,0,1,0
2023,16,WAS,KC,5.0,away,5.0,39.0,33,32,away,2023-09-16,sample_data,1,1,0,0,0,1,0
2023,16,TEN,MIN,3.0,home,-3.0,44.5,14,24,home,2023-09-16,sample_data,0,1,0,0,0,1,0
2023,16,CAR,JAX,9.5,home,-9.5,48.0,23,28,home,2023-09-16,sample_data,0,1,0,0,0,1,0
2023,16,ARI,LAR,8.5,home,-8.5,35.0,20,31,home,2023-09-16,sample_data,0,1,1,1,0,1,0
2023,16,DAL,SF,5.5,home,-5.5,43.0,31,27,away,2023-09-16,sample_data,1,1,0,1,0,1,0
2023,16,DEN,PHI,2.5,home,-2.5,48.0,15,20,home,2023-09-16,sample_data,0,1,0,0,0,1,0
2023,16,CLE,HOU,2.5,away,2.5,45.5,18,20,home,2023-09-16,sample_data,0,1,0,1,0,1,0
2023,16,MIA,TB,5.0,home,-5.0,44.0,27,20,away,2023-09-16,sample_data,1,1,0,0,0,1,0
2023,16,NYG,BUF,4.0,home,-4.0,55.5,13,26,home,2023-09-16,sample_data,0,1,0,0,0,1,0
2023,16,DET,LV,8.5,home,-8.5,44.0,19,29,home,2023-09-16,sample_data,0,1,0,0,0,1,0
2023,16,CHI,CIN,12.0,home,-12.0,52.5,18,26,home,2023-09-16,sample_data,0,1,0,0,0,1,0
2023,16,NO,GB,4.5,home,-4.5,53.5,18,20,home,2023-09-16,sample_data,0,1,0,1,0,1,0
2023,16,ATL,SEA,5.0,home,-5.0,50.5,25,26,home,2023-09-16,sample_data,0,1,0,1,0,1,0
2023,16,BAL,IND,1.5,away,1.5,43.0,26,28,home,2023-09-16,sample_data,0,1,0,1,0,1,0
2023,16,PIT,LAC,3.0,away,3.0,41.0,12,23,home,2023-09-16,sample_data,0,1,0,1,0,1,0
2023,17,WAS,DAL,0.0,pick,0.0,36.5,18,15,away,2023-09-17,sample_data,1,1,1,1,0,1,0
2023,17,IND,DET,8.0,home,-8.0,35.0,20,27,home,2023-09-17,sample_data,0,1,0,0,0,1,0
2023,17,KC,JAX,5.5,home,-5.5,41.5,12,22,home,2023-09-17,sample_data,0,1,0,1,0,1,0
2023,17,DEN,GB,4.0,home,-4.0,49.5,17,25,home,2023-09-17,sample_data,0,1,0,0,0,1,0
2023,17,LAR,NYG,4.0,away,4.0,37.0,29,28,away,2023-09-17,sample_data,1,1,0,1,0,1,0
2023,17,BAL,CLE,7.0,home,-7.0,45.5,22,24,home,2023-09-17,sample_data,0,1,1,1,0,1,0
2023,17,TB,CAR,2.0,away,2.0,49.0,22,20,away,2023-09-17,sample_data,1,1,1,1,0,1,0
2023,17,CIN,MIN,6.0,home,-6.0,40.5,15,20,home,2023-09-17,sample_data,0,1,0,0,0,1,0
2023,17,PHI,HOU,5.0,home,-5.0,39.0,22,32,home,2023-09-17,sample_data,0,1,0,0,0,1,0
2023,17,SEA,BUF,1.0,away,1.0,40.0,19,6,away,2023-09-17,sample_data,1,1,0,0,0,1,0
2023,17,ARI,TEN,1.0,home,-1.0,49.0,22,16,away,2023-09-17,sample_data,1,1,0,0,0,1,0
2023,17,NYJ,CHI,1.5,home,-1.5,45.5,18,5,away,2023-09-17,sample_data,1,1,0,0,0,1,0
2023,17,ATL,SF,0.5,away,0.5,36.5,24,25,home,2023-09-17,sample_data,0,1,0,1,0,1,0
2023,17,LV,PIT,4.5,away,4.5,57.5,19,13,away,2023-09-17,sample_data,1,1,0,1,0,1,0
2023,17,MIA,NE,3.0,home,-3.0,44.5,26,14,away,2023-09-17,sample_data,1,1,1,1,0,1,0
2023,17,NO,LAC,7.0,home,-7.0,48.0,20,25,home,2023-09-17,sample_data,0,1,0,0,0,1,0
